,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,df,parallel,type,in_service,coords
1314,43982437,,1811,1731,0.075,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553948.454457, 145633.317536), (553932.019, 145685.962)]"
1315,43907125,,1242,1572,0.007,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553926.2220000001, 145690.759), (553920.654, 145683.587)]"
1316,43907561,,1242,1309,0.028,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553926.2220000001, 145690.759), (553935.829, 145702.04)]"
1317,151642990,,1242,1103,0.001,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553926.2220000001, 145690.759), (553928.164, 145690.282)]"
1318,53071236,,3348,1810,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553949.0, 145630.0), (553946.251093, 145629.881368)]"
1319,43981449,,1810,1051,0.046,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553946.251093, 145629.881368), (553923.8420000001, 145656.061)]"
1320,43876541,,579,1768,0.054,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553849.683, 145713.954), (553896.48, 145679.686)]"
1321,43895601,,1035,1537,0.02,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553876.012, 145610.198), (553859.678, 145620.486)]"
1322,43906035,,1007,1078,0.003,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553954.728, 145643.541), (553956.4, 145645.843)]"
1323,52141190,,3354,1954,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553881.0, 145647.0), (553885.2601470001, 145650.796773)]"
1324,52141150,,3355,1949,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553881.0, 145647.0), (553886.99493, 145649.67748800002)]"
1325,43952306,,1962,1644,0.118,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553883.040898, 145640.018418), (553901.9789999999, 145559.616)]"
1326,151583544,,883,608,0.007,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553723.909, 145645.656), (553726.003, 145648.7)]"
1327,43895241,,839,608,0.008,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553713.386, 145657.432), (553726.003, 145648.7)]"
1328,53071228,,3346,1809,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553949.0, 145630.0), (553952.233942, 145630.87504800002)]"
1329,43884772,,658,579,0.005,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553844.681, 145717.617), (553849.683, 145713.954)]"
1330,43893776,,608,1699,0.083,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553726.003, 145648.7), (553774.307, 145618.376)]"
1331,53071252,,2806,1812,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553949.0, 145630.0), (553947.360536, 145631.611556)]"
1332,43981445,,1805,527,0.042,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553945.141333, 145628.150687), (553942.032, 145643.063)]"
1333,52878196,,2803,1804,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553855.0, 145595.0), (553858.725239, 145596.282156)]"
1334,43892036,,1956,746,0.04,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553879.243465, 145654.42231700002), (553863.985, 145677.519)]"
1335,43950314,,1759,1376,0.001,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(554337.3829999999, 145614.576), (554338.49, 145615.566)]"
1336,52105708,,3358,2281,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554285.452687, 145639.512916)]"
1337,52105748,,3359,2286,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554279.5688479999, 145637.574018)]"
1338,210848511,,1215,2286,0.065,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554271.504, 145699.078), (554279.5688479999, 145637.574018)]"
1339,43842671,,1286,1570,0.009,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554388.949, 145573.44400000002), (554383.123, 145578.161)]"
1340,43825457,,652,1570,0.006,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554379.1379999999, 145580.487), (554383.123, 145578.161)]"
1341,43895668,,2280,1017,0.015,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554289.898779, 145629.233794), (554292.655, 145624.697)]"
1342,44014430,,1247,652,0.002,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554377.721, 145581.389), (554379.1379999999, 145580.487)]"
1343,44014431,,1115,652,0.004,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554378.351, 145579.22199999998), (554379.1379999999, 145580.487)]"
1344,43885085,,895,1028,0.009,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554317.019, 145640.744), (554322.83, 145633.36800000002)]"
1345,43885035,,1604,1580,0.011,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554307.106, 145606.63199999998), (554311.1, 145596.975)]"
1346,43907296,,1580,1047,0.014,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554311.1, 145596.975), (554313.551, 145596.935)]"
1347,210849479,,744,2270,0.06,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554283.667, 145682.835), (554281.664057, 145638.668805)]"
1348,210846276,,2809,2270,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554281.664057, 145638.668805)]"
1349,43843911,,528,1261,0.001,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554304.3470000001, 145624.288), (554305.437, 145624.499)]"
1350,43923207,,528,1604,0.013,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554304.3470000001, 145624.288), (554307.106, 145606.63199999998)]"
1351,52105732,,3360,2284,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554287.346912, 145639.934951)]"
1352,52105652,,3361,2274,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554289.241076, 145640.356972)]"
1353,52814900,,2683,2808,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554179.0, 145632.0), (554179.0, 145632.0)]"
1354,43825168,,1452,1247,0.005,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554375.221, 145582.979), (554377.721, 145581.389)]"
1355,43886182,,1452,1333,0.012,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554375.221, 145582.979), (554369.925, 145574.399)]"
1356,43922677,,2283,528,0.023,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554291.098763, 145636.406158), (554304.3470000001, 145624.288)]"
1357,43885401,,1169,864,0.03,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554311.631, 145674.86), (554290.996, 145646.525)]"
1358,43922673,,2281,864,0.03,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554285.452687, 145639.512916), (554290.996, 145646.525)]"
1359,43950250,,1376,1357,0.001,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(554338.49, 145615.566), (554339.198, 145616.146)]"
1360,43886552,,1028,1357,0.022,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554322.83, 145633.36800000002), (554339.198, 145616.146)]"
1361,52105724,,3363,2283,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554291.098763, 145636.406158)]"
1362,52105684,,3364,2278,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554291.912217, 145629.68239)]"
1363,210849400,,1788,2275,0.054,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554287.414, 145668.981), (554279.980159, 145635.727926)]"
1364,52105660,,3365,2275,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554279.980159, 145635.727926)]"
1365,52931516,,2811,1998,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554306.0, 145544.0), (554313.421445, 145546.67265)]"
1366,43826417,,2039,1014,0.034,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554349.718513, 145525.616602), (554356.08, 145551.14)]"
1367,43885102,,1563,1014,0.013,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554365.691, 145567.54), (554356.08, 145551.14)]"
1368,43905259,,787,710,0.036,0.1433,0.08,0.004118756857055117,0.319,1.0,1,cs,True,"[(554303.264, 145594.988), (554305.517, 145559.897)]"
1369,43905249,,1997,1053,0.003,0.1433,0.08,0.004118756857055117,0.319,1.0,1,cs,True,"[(554304.962175, 145546.194981), (554304.687, 145551.975)]"
1370,43901728,,710,1053,0.026,0.1433,0.086,0.0022959123943955702,0.275,1.0,1,cs,True,"[(554305.517, 145559.897), (554304.687, 145551.975)]"
1371,43894433,,720,1215,0.029,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554285.131, 145695.561), (554271.504, 145699.078)]"
1372,43892013,,1998,1112,0.025,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554313.421445, 145546.67265), (554311.098, 145557.239)]"
1373,43885231,,1357,1623,0.016,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554339.198, 145616.146), (554348.0079999999, 145606.546)]"
1374,43885274,,771,1623,0.003,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554349.425, 145605.035), (554348.0079999999, 145606.546)]"
1375,43811458,,2277,777,0.03,0.1579,0.08,0.013817932201067487,0.396,1.0,1,cs,True,"[(554283.5575260001, 145639.090672), (554290.59, 145648.483)]"
1376,43901718,,1178,777,0.029,0.1433,0.086,0.0022959123943955702,0.275,1.0,1,cs,True,"[(554301.8420000001, 145671.07), (554290.59, 145648.483)]"
1377,52931508,,2807,1997,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554306.0, 145544.0), (554304.962175, 145546.194981)]"
1378,43885891,,1106,635,0.01,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554354.35, 145599.839), (554359.681, 145594.803)]"
1379,43905735,,1426,635,0.001,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554358.762, 145593.841), (554359.681, 145594.803)]"
1380,43881169,,1106,725,0.002,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554354.35, 145599.839), (554353.295, 145598.715)]"
1381,52105700,,3367,2280,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554289.898779, 145629.233794)]"
1382,43906224,,940,1452,0.002,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554375.1429999999, 145580.798), (554375.221, 145582.979)]"
1383,43886042,,1268,1452,0.001,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554374.189, 145584.039), (554375.221, 145582.979)]"
1384,43811287,,2319,1169,0.003,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554311.450693, 145672.536649), (554311.631, 145674.86)]"
1385,43843847,,798,771,0.003,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554348.0970000001, 145603.608), (554349.425, 145605.035)]"
1386,43826034,,2274,1648,0.033,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554289.241076, 145640.356972), (554298.9079999999, 145644.22)]"
1387,43901731,,2808,1317,0.115,0.1433,0.086,0.0022959123943955702,0.275,1.0,1,cs,True,"[(554179.0, 145632.0), (554268.825, 145652.97400000002)]"
1388,43811425,,2287,1317,0.043,0.1579,0.08,0.013817932201067487,0.396,1.0,1,cs,True,"[(554280.391483, 145633.881777), (554268.825, 145652.97400000002)]"
1389,43969208,,1374,1178,0.003,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554304.591, 145675.672), (554301.8420000001, 145671.07)]"
1390,52931484,,2812,1994,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554306.0, 145544.0), (554314.192489, 145542.20902)]"
1391,43885472,,1333,1563,0.007,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554369.925, 145574.399), (554365.691, 145567.54)]"
1392,43886188,,771,1106,0.007,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554349.425, 145605.035), (554354.35, 145599.839)]"
1393,43843814,,904,744,0.003,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554284.0129999999, 145685.448), (554283.667, 145682.835)]"
1394,43885682,,1648,895,0.029,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554298.9079999999, 145644.22), (554317.019, 145640.744)]"
1395,43842843,,1008,895,0.005,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554315.975, 145639.8), (554317.019, 145640.744)]"
1396,43914372,,578,1268,0.002,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554373.15, 145582.655), (554374.189, 145584.039)]"
1397,43885847,,635,1268,0.026,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554359.681, 145594.803), (554374.189, 145584.039)]"
1398,52929780,,3054,2039,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554352.0, 145525.0), (554349.718513, 145525.616602)]"
1399,43825915,,1994,1425,0.062,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554314.192489, 145542.20902), (554343.048, 145521.46300000002)]"
1400,43905311,,2278,787,0.045,0.1433,0.08,0.004118756857055117,0.319,1.0,1,cs,True,"[(554291.912217, 145629.68239), (554303.264, 145594.988)]"
1401,52105756,,3366,2287,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554280.391483, 145633.881777)]"
1402,52105676,,3368,2277,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554283.5575260001, 145639.090672)]"
1403,44038607,,2284,1701,0.004,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554287.346912, 145639.934951), (554300.0079999999, 145657.697)]"
1404,52904796,,3369,2319,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554314.0, 145666.0), (554311.450693, 145672.536649)]"
1405,43852359,,1836,1073,0.03,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554007.1034680001, 146081.664742), (554000.544, 146080.635)]"
1406,52894468,,3370,2223,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553969.0, 146027.0), (553972.5725659999, 146025.390797)]"
1407,43883490,,626,1615,0.012,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553870.223, 145964.654), (553867.813, 145967.082)]"
1408,43906591,,1023,1615,0.011,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553865.796, 145966.299), (553867.813, 145967.082)]"
1409,43966685,,1864,2225,0.08,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553910.4927020001, 146005.574505), (553973.5725659999, 146025.390797)]"
1410,52894484,,2840,2225,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553969.0, 146027.0), (553973.5725659999, 146025.390797)]"
1411,43906416,,587,1582,0.006,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553870.9820000001, 146007.89800000002), (553873.542, 146010.329)]"
1412,214602952,,1774,1582,0.001,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553872.14, 146011.756), (553873.542, 146010.329)]"
1413,43906963,,1129,1582,0.025,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553888.195, 145994.979), (553873.542, 146010.329)]"
1414,43886123,,1579,749,0.113,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553984.125, 146063.552), (553953.412, 146127.65099999998)]"
1415,43896259,,2374,749,0.011,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553953.412, 146127.65099999998)]"
1416,43885685,,1073,1171,0.053,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554000.544, 146080.635), (553961.238, 146119.572)]"
1417,43895511,,1100,1171,0.011,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553955.608, 146113.888), (553961.238, 146119.572)]"
1418,43809406,,2384,1364,0.074,0.4099,0.08,0.015110841974070288,0.242,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553898.123, 146206.771)]"
1419,43966680,,2223,1585,0.022,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553972.5725659999, 146025.390797), (553945.965, 146033.521)]"
1420,43904324,,1443,1585,0.002,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553943.929, 146035.52599999998), (553945.965, 146033.521)]"
1421,52142596,,3374,2373,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1422,52142516,,3375,2363,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1423,43966670,,2143,1863,0.085,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553853.8045689999, 145951.45505), (553910.2051479999, 145999.318338)]"
1424,52946324,,2833,1863,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553907.0, 146006.0), (553910.2051479999, 145999.318338)]"
1425,52142556,,3376,2368,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1426,43886505,,614,1598,0.024,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553965.375, 146040.677), (553972.002, 146059.62300000002)]"
1427,43921447,,2363,1172,0.06,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553945.43, 146200.767)]"
1428,52142636,,3378,2378,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1429,43894482,,2372,1519,0.012,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553957.272, 146128.69)]"
1430,43885331,,494,1519,0.112,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553987.2339999999, 146063.703), (553957.272, 146128.69)]"
1431,43851640,,1611,1293,0.016,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(553885.792, 146042.325), (553898.414, 146054.74)]"
1432,52142588,,3373,2372,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1433,52142548,,3371,2367,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1434,43938904,,2368,876,0.03,0.1142,0.08,0.004142610247322818,0.36,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553960.863, 146168.381)]"
1435,43938896,,2368,721,0.03,0.1142,0.08,0.004142610247322818,0.36,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553959.449, 146167.0)]"
1436,214601440,,1858,2816,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553902.046979, 146007.975054), (553907.0, 146006.0)]"
1437,52894524,,2839,2230,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553969.0, 146027.0), (553970.5725659999, 146027.390797)]"
1438,43894382,,2224,1579,0.061,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553970.5725659999, 146021.390797), (553984.125, 146063.552)]"
1439,52142628,,3380,2377,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1440,43969926,,873,2377,0.123,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553950.4029999999, 146066.802), (553966.890431, 146146.112257)]"
1441,43966681,,2230,1626,0.043,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553970.5725659999, 146027.390797), (553936.759, 146014.272)]"
1442,214605287,,713,1861,0.039,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553887.195, 145990.233), (553906.125994, 146003.646769)]"
1443,43966671,,2145,626,0.03,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553855.391167, 145952.923213), (553870.223, 145964.654)]"
1444,43809412,,2373,1706,0.11,0.4099,0.08,0.015110841974070288,0.242,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553877.29, 146228.342)]"
1445,43904639,,1713,1461,0.004,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553896.235, 146045.99), (553892.707, 146042.671)]"
1446,43904155,,1090,1461,0.005,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553888.807, 146039.061), (553892.707, 146042.671)]"
1447,43851900,,1835,690,0.022,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554010.906866, 146084.231205), (554032.868, 146109.02300000002)]"
1448,52142532,,3382,2365,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1449,52946316,,2829,1862,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553907.0, 146006.0), (553914.1060949999, 146001.360571)]"
1450,43966684,,1506,1862,0.027,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553917.009, 146008.579), (553914.1060949999, 146001.360571)]"
1451,43891785,,1834,800,0.016,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554020.430421, 146074.796996), (554025.947, 146076.18099999998)]"
1452,43848378,,1152,800,0.029,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554031.757, 146070.426), (554025.947, 146076.18099999998)]"
1453,52946356,,2817,1867,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553907.0, 146006.0), (553907.104024, 146002.60897200002)]"
1454,43809409,,2378,1269,0.012,0.4099,0.08,0.015110841974070288,0.242,1.0,1,cs,True,"[(553966.890431, 146146.112257), (553953.233, 146170.69)]"
1455,52142612,,3385,2375,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553966.890431, 146146.112257)]"
1456,52914716,,3386,2143,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553850.0, 145951.0), (553853.8045689999, 145951.45505)]"
1457,214602953,,906,1451,0.008,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553869.825, 146020.078), (553874.429, 146012.323)]"
1458,214605269,,1859,1451,0.066,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553900.687007, 146009.418135), (553874.429, 146012.323)]"
