[GENERAL]
DATE=March 15, 2017 at 16:18:13
CYME_VERSION=7.20
CYMDIST_REVISION=05

[SI]

[CABLE]
FORMAT_CABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,RatedLevel,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Manufacturer,Standard,CableType,NumberOfGroundingConductors,ArmorOuterDiameter,OverallDiameter,ConcentricNeutralBeforeSheath,UserDefinedImpedances,Frequency,Temperature,ImpedancesNote,Favorite,Flags,Comments
MT/BT-GRANGES-PRÈS-MARNAND-1405,2,1,250.000000,0,17.800000,0.420000,3.850000,3.850000,8.000000,20.000000,30.000000,2.431000,2.431000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.150000,1.150000,2.470000,4.940000,1,250.000000,250.000000,250.000000,250.000000,0.676000,,,,,,107,5,0,0,0,
MT/BT-2213,2,1,400.000000,0,0.000000,0.420000,4.400000,4.400000,8.000000,20.000000,30.000000,4.041000,4.041000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.730000,0.730000,3.080000,3.080000,1,400.000000,400.000000,400.000000,400.000000,0.617000,,,,,,107,11,0,0,0,
MT/BT-MOILLES-4212,2,1,250.000000,0,17.800000,0.420000,4.420000,4.420000,8.000000,20.000000,30.000000,4.448000,4.448000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,250.000000,250.000000,250.000000,250.000000,0.356000,,,,,,107,11,0,0,0,
MT/BT-VIEUX MOTTY-3490,2,1,160.000000,0,21.000000,0.420000,3.930000,3.930000,8.000000,20.000000,30.000000,4.714000,4.714000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,160.000000,160.000000,160.000000,160.000000,0.374000,,,,,,107,11,0,0,0,
MT/BT-BAILLAZ-4882,2,1,250.000000,0,21.000000,0.420000,4.020000,4.020000,8.000000,20.000000,30.000000,4.664000,4.664000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.328000,,,,,,107,11,0,0,0,
MT/BT-PRAILLON-3485,2,1,160.000000,0,21.000000,0.420000,3.990000,3.990000,8.000000,20.000000,30.000000,4.754000,4.754000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,160.000000,160.000000,160.000000,160.000000,0.375000,,,,,,107,11,0,0,0,
MT/BT-RÉGULATEUR-4215,2,1,630.000000,0,21.000000,0.420000,4.500000,4.500000,8.000000,20.000000,30.000000,5.780000,5.780000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,630.000000,630.000000,630.000000,630.000000,0.668000,,,,,,107,11,0,0,0,
MT/BT-PRUNIER-4779,2,1,400.000000,0,21.000000,0.420000,4.250000,4.250000,8.000000,20.000000,30.000000,5.366000,5.366000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.418000,,,,,,107,11,0,0,0,
BIT 20/13 KV-CHANTEMERLE-10831,2,1,630.000000,0,21.000000,0.420000,4.690000,4.690000,8.000000,20.000000,30.000000,7.450000,7.450000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,630.000000,630.000000,630.000000,630.000000,0.586000,,,,,,107,5,0,0,0,
MT/BT-CHAMP DE LA CROIX-4701,2,1,400.000000,0,17.800000,0.420000,4.110000,4.110000,8.000000,20.000000,30.000000,5.298000,5.298000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,400.000000,400.000000,400.000000,400.000000,0.411000,,,,,,107,11,0,0,0,
MT/BT-CHAUME-7446,2,1,250.000000,0,21.000000,0.420000,3.940000,3.940000,8.000000,20.000000,30.000000,4.657000,4.657000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.352000,,,,,,107,11,0,0,0,
BIT 20/13 KV-VILLAGE-3100,2,1,400.000000,0,21.000000,0.420000,4.260000,4.260000,8.000000,20.000000,30.000000,4.478000,4.478000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,400.000000,400.000000,400.000000,400.000000,0.616000,,,,,,107,11,0,0,0,
MT/BT-CROSATS-6720,2,1,250.000000,0,10.600000,0.420000,4.000000,4.000000,8.000000,20.000000,30.000000,4.973000,4.973000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.190000,1.190000,2.530000,5.050000,1,250.000000,250.000000,250.000000,250.000000,0.483000,,,,,,107,5,0,0,0,
MT/BT-TUILERIE-7129,2,1,100.000000,0,21.000000,0.420000,3.800000,3.800000,8.000000,20.000000,30.000000,3.045000,3.045000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,100.000000,100.000000,100.000000,100.000000,0.153000,,,,,,107,11,0,0,0,
MT/BT-EPINE-7411,2,1,400.000000,0,21.000000,0.420000,3.940000,3.940000,8.000000,20.000000,30.000000,4.972000,4.972000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.440000,,,,,,107,11,0,0,0,
BIT 20/10 KV-PALLENS-7309,2,1,400.000000,0,21.000000,0.420000,3.990000,3.990000,8.000000,20.000000,30.000000,5.078000,5.078000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.418000,,,,,,107,11,0,0,0,
BIT 21/18 KV-TABORNE-5769,2,1,160.000000,0,17.800000,0.420000,3.730000,3.730000,8.000000,20.000000,30.000000,2.638000,2.638000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,160.000000,160.000000,160.000000,160.000000,0.302000,,,,,,107,11,0,0,0,
MT/BT-4649,2,1,1000.000000,0,17.800000,0.420000,5.930000,5.930000,8.000000,20.000000,30.000000,8.444000,8.444000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.765000,,,,,,107,11,0,0,0,
MT/BT-RTE DES MONTAGNES-4269,2,1,250.000000,0,21.000000,0.420000,4.100000,4.100000,8.000000,20.000000,30.000000,4.981000,4.981000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,250.000000,250.000000,250.000000,250.000000,0.405000,,,,,,107,11,0,0,0,
MT/BT-EMETAUX-5424,2,1,400.000000,0,21.000000,0.420000,3.910000,3.910000,8.000000,20.000000,30.000000,5.019000,5.019000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.377000,,,,,,107,11,0,0,0,
MT/BT-MOULIN AU LOUP-3419,2,1,100.000000,0,21.000000,0.420000,4.000000,4.000000,8.000000,20.000000,30.000000,4.149000,4.149000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,100.000000,100.000000,100.000000,100.000000,0.254000,,,,,,107,11,0,0,0,
MT/BT-EN RUEYRES-3433,2,1,100.000000,0,21.000000,0.420000,3.980000,3.980000,8.000000,20.000000,30.000000,4.146000,4.146000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,100.000000,100.000000,100.000000,100.000000,0.251000,,,,,,107,11,0,0,0,
MT/BT-5492,2,1,400.000000,0,21.000000,0.420000,3.850000,3.850000,8.000000,20.000000,30.000000,4.965000,4.965000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.377000,,,,,,107,11,0,0,0,
BIT 20/13 KV-LA PLANNAZ-3450,2,1,400.000000,0,21.000000,0.420000,4.110000,4.110000,8.000000,20.000000,30.000000,5.937000,5.937000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,400.000000,400.000000,400.000000,400.000000,0.663000,,,,,,107,11,0,0,0,
MT/BT-CROCHET-7434,2,1,630.000000,0,21.000000,0.420000,4.140000,4.140000,8.000000,20.000000,30.000000,7.124000,7.124000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.649000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-4037,2,1,250.000000,0,21.000000,0.420000,4.120000,4.120000,8.000000,20.000000,30.000000,4.071000,4.071000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,250.000000,250.000000,250.000000,250.000000,0.402000,,,,,,107,11,0,0,0,
BIT 20/13 KV-EGLISE-3188,2,1,400.000000,0,21.000000,0.420000,4.200000,4.200000,8.000000,20.000000,30.000000,4.356000,4.356000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,400.000000,400.000000,400.000000,400.000000,0.615000,,,,,,107,11,0,0,0,
BIT 20/10 KV-MAYEN-5974,2,1,250.000000,0,10.600000,0.420000,4.040000,4.040000,8.000000,20.000000,30.000000,4.363000,4.363000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.359000,,,,,,107,11,0,0,0,
BIT 20/13 KV-VIGNY-5743,2,1,250.000000,0,21.000000,0.420000,4.130000,4.130000,8.000000,20.000000,30.000000,3.385000,3.385000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.427000,,,,,,107,11,0,0,0,
BIT 20/10 KV-TUNNEL-5130,2,1,400.000000,0,21.000000,0.420000,4.320000,4.320000,8.000000,20.000000,30.000000,5.332000,5.332000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.427000,,,,,,107,11,0,0,0,
MT/BT-RUPALET-4270,2,1,250.000000,0,21.000000,0.420000,4.110000,4.110000,8.000000,20.000000,30.000000,5.005000,5.005000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,250.000000,250.000000,250.000000,250.000000,0.404000,,,,,,107,11,0,0,0,
MT/BT-LES BRUETS-4817,2,1,100.000000,0,21.000000,0.420000,4.230000,4.230000,8.000000,20.000000,30.000000,2.491000,2.491000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,100.000000,100.000000,100.000000,100.000000,0.194000,,,,,,107,11,0,0,0,
BIT 20/13 KV-RUE DES TERREAUX-4849,2,1,400.000000,0,21.000000,0.420000,3.990000,3.990000,8.000000,20.000000,30.000000,4.667000,4.667000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.324000,,,,,,107,11,0,0,0,
BIT 20/13 KV-POMPAGE E.P.O.-10840,2,1,250.000000,0,21.000000,0.420000,5.900000,5.900000,8.000000,20.000000,30.000000,4.508000,4.508000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.432000,,,,,,107,5,0,0,0,
MT/BT-CAMARGUE-5725,2,1,630.000000,0,21.000000,0.420000,3.820000,3.820000,8.000000,20.000000,30.000000,5.603000,5.603000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.656000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-3910,2,1,160.000000,0,21.000000,0.420000,3.910000,3.910000,8.000000,20.000000,30.000000,3.378000,3.378000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,160.000000,160.000000,160.000000,160.000000,0.257000,,,,,,107,11,0,0,0,
BIT 20/13 KV-CRÉTAUD-2862,2,1,160.000000,0,21.000000,0.420000,3.810000,3.810000,8.000000,20.000000,30.000000,3.674000,3.674000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,160.000000,160.000000,160.000000,160.000000,0.376000,,,,,,107,11,0,0,0,
MT/BT-MOULIN-5192,2,1,400.000000,0,21.000000,0.420000,4.100000,4.100000,8.000000,20.000000,30.000000,5.101000,5.101000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.406000,,,,,,107,11,0,0,0,
BIT 20/10 KV-GRAND CLOS-5924,2,1,630.000000,0,21.000000,0.420000,3.730000,3.730000,8.000000,20.000000,30.000000,5.374000,5.374000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.742000,,,,,,107,11,0,0,0,
MT/BT-PRAZ DAGOUD-5685,2,1,400.000000,0,21.000000,0.420000,3.960000,3.960000,8.000000,20.000000,30.000000,4.804000,4.804000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.417000,,,,,,107,11,0,0,0,
MT/BT-ROCHEFORT-3507,2,1,250.000000,0,21.000000,0.420000,4.110000,4.110000,8.000000,20.000000,30.000000,5.776000,5.776000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.543000,,,,,,107,11,0,0,0,
MT/BT-LES ESSERTS-3494,2,1,160.000000,0,21.000000,0.420000,3.930000,3.930000,8.000000,20.000000,30.000000,4.672000,4.672000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,160.000000,160.000000,160.000000,160.000000,0.379000,,,,,,107,11,0,0,0,
MT/BT-1733,2,1,160.000000,0,0.000000,0.420000,4.400000,4.400000,8.000000,20.000000,30.000000,2.763000,2.763000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,47.350000,47.350000,3.100000,6.200000,1,160.000000,160.000000,160.000000,160.000000,0.339000,,,,,,107,1,0,0,0,
BIT 20/13 KV-LA FORÊT-10634,2,1,1000.000000,0,21.000000,0.420000,5.890000,5.890000,8.000000,20.000000,30.000000,9.645000,9.645000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.881000,,,,,,107,5,0,0,0,
MT/BT-2293,2,1,630.000000,0,0.000000,0.420000,4.610000,4.610000,8.000000,20.000000,30.000000,8.140000,8.140000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.100000,1.100000,2.410000,4.820000,1,630.000000,630.000000,630.000000,630.000000,0.820000,,,,,,107,11,0,0,0,
MT/BT-PLAY-7154,2,1,400.000000,0,17.800000,0.420000,4.500000,4.500000,8.000000,20.000000,30.000000,4.587000,4.587000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.050000,0.050000,6.250000,6.250000,1,400.000000,400.000000,400.000000,400.000000,0.824000,,,,,,107,5,0,0,0,
MT/BT-GARE-5687,2,1,400.000000,0,21.000000,0.420000,3.950000,3.950000,8.000000,20.000000,30.000000,4.805000,4.805000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.424000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-2541,2,1,400.000000,0,21.000000,0.420000,4.200000,4.200000,8.000000,20.000000,30.000000,5.580000,5.580000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,400.000000,400.000000,400.000000,400.000000,0.814000,,,,,,107,11,0,0,0,
MT/BT-LES BOULEAUX-6941,2,1,100.000000,0,21.000000,0.420000,3.900000,3.900000,8.000000,20.000000,30.000000,2.062000,2.062000,30.000000,30.000000,30.000000,3,0.000000,0.000000,0.000000,0.000000,1,2,1.810000,1.810000,4.760000,2.860000,1,100.000000,100.000000,100.000000,100.000000,0.343000,,,,,,107,0,0,0,0,
MT/BT-ETOY 20 KV-5564,2,1,250.000000,0,21.000000,0.420000,3.920000,3.920000,8.000000,20.000000,30.000000,3.052000,3.052000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.420000,,,,,,107,11,0,0,0,
MT/BT-2283,2,1,630.000000,0,0.000000,0.420000,4.610000,4.610000,8.000000,20.000000,30.000000,8.140000,8.140000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,46.240000,46.240000,3.700000,2.220000,1,630.000000,630.000000,630.000000,630.000000,0.820000,,,,,,107,11,0,0,0,
MT/BT-ENERBOIS-7019,2,1,1000.000000,0,21.000000,0.420000,5.750000,5.750000,8.000000,20.000000,30.000000,7.751000,7.751000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.771000,,,,,,107,11,0,0,0,
BIT 20/13 KV-5087,2,1,1000.000000,0,0.000000,0.420000,5.820000,5.820000,8.000000,20.000000,30.000000,8.805000,8.805000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.852000,,,,,,107,11,0,0,0,
BIT 20/10 KV-PORT-VALAIS-5730,2,1,100.000000,0,21.000000,0.420000,3.890000,3.890000,8.000000,20.000000,30.000000,3.173000,3.173000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,100.000000,100.000000,100.000000,100.000000,0.219000,,,,,,107,11,0,0,0,
MT/BT-CH.DE CHAMPS CARROZ 1-7652,2,1,630.000000,0,21.000000,0.420000,4.260000,4.260000,8.000000,20.000000,30.000000,0.000000,0.000000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.563000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-2880,2,1,160.000000,0,21.000000,0.420000,3.610000,3.610000,8.000000,20.000000,30.000000,3.838000,3.838000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,160.000000,160.000000,160.000000,160.000000,0.369000,,,,,,107,11,0,0,0,
MT/BT-1743,2,1,100.000000,0,0.000000,0.420000,4.300000,4.300000,8.000000,20.000000,30.000000,2.529000,2.529000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,47.350000,47.350000,3.100000,6.200000,1,100.000000,100.000000,100.000000,100.000000,0.237000,,,,,,107,1,0,0,0,
BIT 20/10 KV-5750,2,1,630.000000,0,10.600000,0.420000,3.910000,3.910000,8.000000,20.000000,30.000000,6.250000,6.250000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.637000,,,,,,107,11,0,0,0,
MT/BT-RAISSE-4164,2,1,400.000000,0,21.000000,0.420000,4.770000,4.770000,8.000000,20.000000,30.000000,5.262000,5.262000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,400.000000,400.000000,400.000000,400.000000,0.442000,,,,,,107,11,0,0,0,
BIT 20/13 KV-CRIDEC "C.S.S"-3836,2,1,1000.000000,0,21.000000,0.420000,5.150000,5.150000,8.000000,20.000000,30.000000,8.972000,8.972000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,1000.000000,1000.000000,1000.000000,1000.000000,1.182000,,,,,,107,11,0,0,0,
MT/BT-A5 CONOU-5040,2,1,400.000000,0,21.000000,0.420000,4.030000,4.030000,8.000000,20.000000,30.000000,5.098000,5.098000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.448000,,,,,,107,11,0,0,0,
MT/BT-PRAILLE-5874,2,1,160.000000,0,21.000000,0.420000,3.770000,3.770000,8.000000,20.000000,30.000000,3.573000,3.573000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,160.000000,160.000000,160.000000,160.000000,0.240000,,,,,,107,11,0,0,0,
MT/BT-CRETTET BORNEX-7178,2,1,630.000000,0,17.800000,0.420000,4.420000,4.420000,8.000000,20.000000,30.000000,6.297000,6.297000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,0.040000,0.040000,2.980000,2.980000,1,630.000000,630.000000,630.000000,630.000000,0.626000,,,,,,107,5,0,0,0,
MT/BT-ESSERT-5216,2,1,250.000000,0,10.600000,0.420000,3.820000,3.820000,8.000000,20.000000,30.000000,3.123000,3.123000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.180000,1.180000,4.690000,4.690000,1,250.000000,250.000000,250.000000,250.000000,0.413000,,,,,,107,5,0,0,0,
MT/BT-CROSETS 8-7084,2,1,400.000000,0,17.800000,0.420000,4.150000,4.150000,8.000000,20.000000,30.000000,5.667000,5.667000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.490000,1.490000,2.980000,2.980000,1,400.000000,400.000000,400.000000,400.000000,0.449000,,,,,,107,5,0,0,0,
BIT 20/13 KV-SEPT FONTAINES-3098,2,1,400.000000,0,21.000000,0.420000,4.200000,4.200000,8.000000,20.000000,30.000000,4.448000,4.448000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,400.000000,400.000000,400.000000,400.000000,0.580000,,,,,,107,11,0,0,0,
MT/BT-FOILLEUSE-10862,2,1,630.000000,0,17.800000,0.420000,4.620000,4.620000,8.000000,20.000000,30.000000,7.101000,7.101000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,0.020000,0.020000,1.830000,3.660000,1,630.000000,630.000000,630.000000,630.000000,0.579000,,,,,,107,5,0,0,0,
BIT 20/13 KV-2667,2,1,160.000000,0,0.000000,0.420000,4.040000,4.040000,8.000000,20.000000,30.000000,3.492000,3.492000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,160.000000,160.000000,160.000000,160.000000,0.314000,,,,,,107,11,0,0,0,
MT/BT-CUL DE VILLARS-4813,2,1,100.000000,0,21.000000,0.420000,4.220000,4.220000,8.000000,20.000000,30.000000,2.493000,2.493000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,100.000000,100.000000,100.000000,100.000000,0.195000,,,,,,107,11,0,0,0,
MT/BT-STEP-4823,2,1,250.000000,0,21.000000,0.420000,4.080000,4.080000,8.000000,20.000000,30.000000,2.926000,2.926000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.220000,1.220000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.691000,,,,,,107,11,0,0,0,
BIT 21/18 KV-NAZ-5549,2,1,160.000000,0,21.000000,0.420000,3.910000,3.910000,8.000000,20.000000,30.000000,2.979000,2.979000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,160.000000,160.000000,160.000000,160.000000,0.278000,,,,,,107,11,0,0,0,
BIT 20/10 KV-FARAZ-7265,2,1,400.000000,0,21.000000,0.420000,4.030000,4.030000,8.000000,20.000000,30.000000,5.119000,5.119000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.407000,,,,,,107,11,0,0,0,
